"","UNIPROTKB_ID","UNIPROTKB","ORGANISM","ORGANISM-ID","ID","EMBL/GENBANK/DDBJ","EMBL/GENBANK/DDBJ_CDS","GENENAME","GENES","GO","GO-ID","KEGG","EGGNOG","PSEUDOCAP"
"2851","Q63JI9_BURPS","Q63JI9","Burkholderia pseudomallei (strain K96243)","272560","Q63JI9","BX571966","CAH39201.1","BPSS1727","BPSS1727",NA,NA,"bps:BPSS1727","COG3210",NA
"2852","Q63S92_BURPS","Q63S92","Burkholderia pseudomallei (strain K96243)","272560","Q63S92","BX571965","CAH36436.1","BPSL2433","BPSL2433","periplasmic space [GO:0042597]; serine-type endopeptidase activity [GO:0004252]","GO:0004252; GO:0042597","bps:BPSL2433","COG0265",NA
"2853","Q63KD3_BURPS","Q63KD3","Burkholderia pseudomallei (strain K96243)","272560","Q63KD3","BX571966","CAH38902.1","BPSS1427","BPSS1427","oxidoreductase activity [GO:0016491]","GO:0016491","bps:BPSS1427","COG0431",NA
"2854","Q63NP7_BURPS","Q63NP7","Burkholderia pseudomallei (strain K96243)","272560","Q63NP7","BX571966","CAH37699.1","BPSS0253","BPSS0253","carbohydrate binding [GO:0030246]; DNA binding [GO:0003677]","GO:0003677; GO:0030246","bps:BPSS0253","COG2390",NA
"2855","Q63NN9_BURPS","Q63NN9","Burkholderia pseudomallei (strain K96243)","272560","Q63NN9","BX571966","CAH37707.1","BPSS0261","BPSS0261","glycerone kinase activity [GO:0004371]; glycerol metabolic process [GO:0006071]","GO:0004371; GO:0006071","bps:BPSS0261","COG1461",NA
"2856","Q63HV6_BURPS","Q63HV6","Burkholderia pseudomallei (strain K96243)","272560","Q63HV6","BX571966","CAH39800.1","BPSS2314","BPSS2314","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; phosphorelay sensor kinase activity [GO:0000155]; protein dimerization activity [GO:0046983]","GO:0000155; GO:0005886; GO:0016021; GO:0046983","bps:BPSS2314","COG4564",NA
"2857","Q63V62_BURPS","Q63V62","Burkholderia pseudomallei (strain K96243)","272560","Q63V62","BX571965","CAH35379.1","BPSL1379","BPSL1379",NA,NA,"bps:BPSL1379","COG5626",NA
"2858","H7C770_BURPS","H7C770","Burkholderia pseudomallei (strain K96243)","272560","H7C770","BX571965","CAH34001.1","gspN","gspN BPSL0018","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; type II protein secretion system complex [GO:0015627]; protein secretion by the type II secretion system [GO:0015628]","GO:0005886; GO:0015627; GO:0015628; GO:0016021","bps:BPSL0018","ENOG502Z8UV",NA
"2859","Q63U17_BURPS","Q63U17","Burkholderia pseudomallei (strain K96243)","272560","Q63U17","BX571965","CAH35799.1","BPSL1800","BPSL1800","cell outer membrane [GO:0009279]; integral component of membrane [GO:0016021]; fimbrial usher porin activity [GO:0015473]; pilus assembly [GO:0009297]","GO:0009279; GO:0009297; GO:0015473; GO:0016021","bps:BPSL1800","COG3188",NA
"2860","Q63J08_BURPS","Q63J08","Burkholderia pseudomallei (strain K96243)","272560","Q63J08","BX571966","CAH39386.1","BPSS1908","BPSS1908","DNA-binding transcription factor activity [GO:0003700]","GO:0003700","bps:BPSS1908","COG1846",NA
"2861","Q63M00_BURPS","Q63M00","Burkholderia pseudomallei (strain K96243)","272560","Q63M00","BX571966","CAH38323.1","BPSS0861","BPSS0861","DNA-binding transcription factor activity [GO:0003700]","GO:0003700","bps:BPSS0861","COG0583",NA
"2862","Q63W14_BURPS","Q63W14","Burkholderia pseudomallei (strain K96243)","272560","Q63W14","BX571965","CAH35074.1","BPSL1080","BPSL1080","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]","GO:0005886; GO:0016021","bps:BPSL1080","COG5001",NA
"2863","Q63L39_BURPS","Q63L39","Burkholderia pseudomallei (strain K96243)","272560","Q63L39","BX571966","CAH38637.1","BPSS1169","BPSS1169",NA,NA,"bps:BPSS1169","COG2220",NA
"2864","Q63S10_BURPS","Q63S10","Burkholderia pseudomallei (strain K96243)","272560","Q63S10","BX571965","CAH36518.1","udg","udg BPSL2511","NAD binding [GO:0051287]; UDP-glucose 6-dehydrogenase activity [GO:0003979]; polysaccharide biosynthetic process [GO:0000271]; UDP-glucuronate biosynthetic process [GO:0006065]","GO:0000271; GO:0003979; GO:0006065; GO:0051287","bps:BPSL2511","COG1004",NA
"2865","Q63P35_BURPS","Q63P35","Burkholderia pseudomallei (strain K96243)","272560","Q63P35","BX571966","CAH37558.1","BPSS0113","BPSS0113",NA,NA,"bps:BPSS0113","COG3518",NA
"2866","Q63YC1_BURPS","Q63YC1","Burkholderia pseudomallei (strain K96243)","272560","Q63YC1","BX571965","CAH34255.1","BPSL0267","BPSL0267","bacterial-type flagellum assembly [GO:0044780]","GO:0044780","bps:BPSL0267","COG3418",NA
"2867","Q63NE0_BURPS","Q63NE0","Burkholderia pseudomallei (strain K96243)","272560","Q63NE0","BX571966","CAH37807.1","BPSS0359","BPSS0359","high-affinity iron permease complex [GO:0033573]; iron ion transmembrane transporter activity [GO:0005381]","GO:0005381; GO:0033573","bps:BPSS0359","COG0672",NA
"2868","Q63PM4_BURPS","Q63PM4","Burkholderia pseudomallei (strain K96243)","272560","Q63PM4","BX571965","CAH37362.1","BPSL3349","BPSL3349","integral component of membrane [GO:0016021]","GO:0016021","bps:BPSL3349","COG3468",NA
"2869","Q63JI3_BURPS","Q63JI3","Burkholderia pseudomallei (strain K96243)","272560","Q63JI3","BX571966","CAH39208.1","BPSS1733","BPSS1733",NA,NA,"bps:BPSS1733","ENOG502ZU49",NA
"2870","Q63Z13_BURPS","Q63Z13","Burkholderia pseudomallei (strain K96243)","272560","Q63Z13","BX571965","CAH34007.1","BPSL0024","BPSL0024","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]","GO:0005886; GO:0016021","bps:BPSL0024","COG1380",NA
"2871","Q63MK3_BURPS","Q63MK3","Burkholderia pseudomallei (strain K96243)","272560","Q63MK3","BX571966","CAH38106.1","BPSS0649","BPSS0649",NA,NA,"bps:BPSS0649",NA,NA
"2872","Q63NQ0_BURPS","Q63NQ0","Burkholderia pseudomallei (strain K96243)","272560","Q63NQ0","BX571966","CAH37696.1","BPSS0250","BPSS0250","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; transmembrane transport [GO:0055085]","GO:0005886; GO:0016021; GO:0055085","bps:BPSS0250","COG1176",NA
"2873","Q63I73_BURPS","Q63I73","Burkholderia pseudomallei (strain K96243)","272560","Q63I73","BX571966","CAH39682.1","BPSS2197","BPSS2197","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]","GO:0005886; GO:0016021","bps:BPSS2197","COG4965",NA
"2874","Q63JR9_BURPS","Q63JR9","Burkholderia pseudomallei (strain K96243)","272560","Q63JR9","BX571966","CAH39121.1","BPSS1647","BPSS1647",NA,NA,"bps:BPSS1647","COG3287",NA
"2875","Q63T66_BURPS","Q63T66","Burkholderia pseudomallei (strain K96243)","272560","Q63T66","BX571965","CAH36106.1","BPSL2103","BPSL2103",NA,NA,"bps:BPSL2103","COG2913",NA
"2876","Q63J20_BURPS","Q63J20","Burkholderia pseudomallei (strain K96243)","272560","Q63J20","BX571966","CAH39374.1","cyoB","cyoB BPSS1896","integral component of membrane [GO:0016021]; respirasome [GO:0070469]; cytochrome-c oxidase activity [GO:0004129]; heme binding [GO:0020037]; oxidoreductase activity, acting on diphenols and related substances as donors, oxygen as acceptor [GO:0016682]; aerobic respiration [GO:0009060]","GO:0004129; GO:0009060; GO:0016021; GO:0016682; GO:0020037; GO:0070469","bps:BPSS1896","COG0843",NA
"2877","Q63R44_BURPS","Q63R44","Burkholderia pseudomallei (strain K96243)","272560","Q63R44","BX571965","CAH36840.1","hslR","hslR BPSL2830","DNA binding [GO:0003677]; ribosomal large subunit binding [GO:0043023]; single-stranded RNA binding [GO:0003727]; cellular response to heat [GO:0034605]","GO:0003677; GO:0003727; GO:0034605; GO:0043023","bps:BPSL2830","COG1188",NA
"2878","Q63J24_BURPS","Q63J24","Burkholderia pseudomallei (strain K96243)","272560","Q63J24","BX571966","CAH39370.1","catA","catA BPSS1892","catechol 1,2-dioxygenase activity [GO:0018576]; ferric iron binding [GO:0008199]; beta-ketoadipate pathway [GO:0042952]; catechol-containing compound catabolic process [GO:0019614]","GO:0008199; GO:0018576; GO:0019614; GO:0042952","bps:BPSS1892","COG3485",NA
"2879","Q63P66_BURPS","Q63P66","Burkholderia pseudomallei (strain K96243)","272560","Q63P66","BX571966","CAH37525.1","BPSS0080","BPSS0080",NA,NA,"bps:BPSS0080","ENOG502Z9TZ",NA
"2880","Q63RM3_BURPS","Q63RM3","Burkholderia pseudomallei (strain K96243)","272560","Q63RM3","BX571965","CAH36657.1","BPSL2649","BPSL2649",NA,NA,"bps:BPSL2649","COG0607",NA
"2881","Q63V16_BURPS","Q63V16","Burkholderia pseudomallei (strain K96243)","272560","Q63V16","BX571965","CAH35430.1","BPSL1428","BPSL1428",NA,NA,"bps:BPSL1428","COG4627",NA
"2882","Q63LK0_BURPS","Q63LK0","Burkholderia pseudomallei (strain K96243)","272560","Q63LK0","BX571966","CAH38476.1","BPSS1015","BPSS1015","DNA-binding transcription factor activity [GO:0003700]","GO:0003700","bps:BPSS1015","COG0583",NA
"2883","Q63LY0_BURPS","Q63LY0","Burkholderia pseudomallei (strain K96243)","272560","Q63LY0","BX571966","CAH38344.1","BPSS0882","BPSS0882",NA,NA,"bps:BPSS0882","COG0517",NA
"2884","Q63KB1_BURPS","Q63KB1","Burkholderia pseudomallei (strain K96243)","272560","Q63KB1","BX571966","CAH38926.1","BPSS1455","BPSS1455",NA,NA,"bps:BPSS1455","COG2850",NA
"2885","Q63TP2_BURPS","Q63TP2","Burkholderia pseudomallei (strain K96243)","272560","Q63TP2","BX571965","CAH35924.1","BPSL1924","BPSL1924",NA,NA,"bps:BPSL1924","COG3293",NA
"2886","Q63PW9_BURPS","Q63PW9","Burkholderia pseudomallei (strain K96243)","272560","Q63PW9","BX571965","CAH37266.1","BPSL3254A","BPSL3254A",NA,NA,"bps:BPSL3254A",NA,NA
"2887","Q63YX5_BURPS","Q63YX5","Burkholderia pseudomallei (strain K96243)","272560","Q63YX5","BX571965","CAH34048.1","BPSL0065","BPSL0065",NA,NA,"bps:BPSL0065","ENOG5032SHM",NA
"2888","Q63UY1_BURPS","Q63UY1","Burkholderia pseudomallei (strain K96243)","272560","Q63UY1","BX571965","CAH35465.1","BPSL1463","BPSL1463",NA,NA,"bps:BPSL1463","COG1392",NA
"2889","Q63PU0_BURPS","Q63PU0","Burkholderia pseudomallei (strain K96243)","272560","Q63PU0","BX571965","CAH37295.1","BPSL3282","BPSL3282",NA,NA,"bps:BPSL3282","COG0748",NA
"2890","Q63IA0_BURPS","Q63IA0","Burkholderia pseudomallei (strain K96243)","272560","Q63IA0","BX571966","CAH39655.1","BPSS2171","BPSS2171","pyridoxal phosphate binding [GO:0030170]; transaminase activity [GO:0008483]","GO:0008483; GO:0030170","bps:BPSS2171","COG0001",NA
"2891","Q63JN6_BURPS","Q63JN6","Burkholderia pseudomallei (strain K96243)","272560","Q63JN6","BX571966","CAH39154.1","BPSS1681","BPSS1681","integral component of membrane [GO:0016021]; acyltransferase activity, transferring groups other than amino-acyl groups [GO:0016747]","GO:0016021; GO:0016747","bps:BPSS1681","COG1835",NA
"2892","Q63TW3_BURPS","Q63TW3","Burkholderia pseudomallei (strain K96243)","272560","Q63TW3","BX571965","CAH35853.1","BPSL1854","BPSL1854",NA,NA,"bps:BPSL1854","ENOG5031DYT",NA
"2893","Q63XP1_BURPS","Q63XP1","Burkholderia pseudomallei (strain K96243)","272560","Q63XP1","BX571965","CAH34488.1","BPSL0499","BPSL0499","integral component of membrane [GO:0016021]; organelle inner membrane [GO:0019866]; plasma membrane [GO:0005886]; kinase activity [GO:0016301]; N-acetylglucosamine transmembrane transporter activity [GO:0015572]; protein-N(PI)-phosphohistidine-sugar phosphotransferase activity [GO:0008982]; phosphoenolpyruvate-dependent sugar phosphotransferase system [GO:0009401]","GO:0005886; GO:0008982; GO:0009401; GO:0015572; GO:0016021; GO:0016301; GO:0019866","bps:BPSL0499","COG1264",NA
"2894","Q63XP1_BURPS","Q63XP1","Burkholderia pseudomallei (strain K96243)","272560","Q63XP1","BX571965","CAH34488.1","BPSL0499","BPSL0499","integral component of membrane [GO:0016021]; organelle inner membrane [GO:0019866]; plasma membrane [GO:0005886]; kinase activity [GO:0016301]; N-acetylglucosamine transmembrane transporter activity [GO:0015572]; protein-N(PI)-phosphohistidine-sugar phosphotransferase activity [GO:0008982]; phosphoenolpyruvate-dependent sugar phosphotransferase system [GO:0009401]","GO:0005886; GO:0008982; GO:0009401; GO:0015572; GO:0016021; GO:0016301; GO:0019866","bps:BPSL0499","COG1263",NA
"2895","Q63W42_BURPS","Q63W42","Burkholderia pseudomallei (strain K96243)","272560","Q63W42","BX571965","CAH35043.1","BPSL1047","BPSL1047",NA,NA,"bps:BPSL1047",NA,NA
"2896","Q63SZ6_BURPS","Q63SZ6","Burkholderia pseudomallei (strain K96243)","272560","Q63SZ6","BX571965","CAH36177.1","gpo","gpo BPSL2175","glutathione peroxidase activity [GO:0004602]; response to oxidative stress [GO:0006979]","GO:0004602; GO:0006979","bps:BPSL2175","COG0386",NA
"2897","Q63KW7_BURPS","Q63KW7","Burkholderia pseudomallei (strain K96243)","272560","Q63KW7","BX571966","CAH38713.1","BPSS1246","BPSS1246","RNA binding [GO:0003723]; phosphorelay signal transduction system [GO:0000160]","GO:0000160; GO:0003723","bps:BPSS1246","COG3707",NA
"2898","Q63TB4_BURPS","Q63TB4","Burkholderia pseudomallei (strain K96243)","272560","Q63TB4","BX571965","CAH36054.1","BPSL2053","BPSL2053",NA,NA,"bps:BPSL2053","COG3519",NA
"2899","Q63VJ0_BURPS","Q63VJ0","Burkholderia pseudomallei (strain K96243)","272560","Q63VJ0","BX571965","CAH35249.1","BPSL1255","BPSL1255",NA,NA,"bps:BPSL1255",NA,NA
"2900","Q63UP2_BURPS","Q63UP2","Burkholderia pseudomallei (strain K96243)","272560","Q63UP2","BX571965","CAH35555.1","BPSL1554","BPSL1554","integral component of membrane [GO:0016021]; metal ion transmembrane transporter activity [GO:0046873]","GO:0016021; GO:0046873","bps:BPSL1554","COG1914",NA
"2901","Q63LA3_BURPS","Q63LA3","Burkholderia pseudomallei (strain K96243)","272560","Q63LA3","BX571966","CAH38573.1","BPSS1105","BPSS1105","methyltransferase activity [GO:0008168]; methylation [GO:0032259]","GO:0008168; GO:0032259","bps:BPSS1105","COG2226",NA
"2902","Q63YC5_BURPS","Q63YC5","Burkholderia pseudomallei (strain K96243)","272560","Q63YC5","BX571965","CAH34251.1","BPSL0263","BPSL0263",NA,NA,"bps:BPSL0263","COG0702",NA
"2903","Q63L23_BURPS","Q63L23","Burkholderia pseudomallei (strain K96243)","272560","Q63L23","BX571966","CAH38654.1","BPSS1185a","BPSS1185a",NA,NA,"bps:BPSS1185a",NA,NA
"2904","Q63YM9_BURPS","Q63YM9","Burkholderia pseudomallei (strain K96243)","272560","Q63YM9","BX571965","CAH34145.1","BPSL0158","BPSL0158",NA,NA,"bps:BPSL0158",NA,NA
"2905","Q63QQ8_BURPS","Q63QQ8","Burkholderia pseudomallei (strain K96243)","272560","Q63QQ8","BX571965","CAH36976.1","araH","araH BPSL2966","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]","GO:0005886; GO:0016021; GO:0022857","bps:BPSL2966","COG1172",NA
"2906","Q63NQ4_BURPS","Q63NQ4","Burkholderia pseudomallei (strain K96243)","272560","Q63NQ4","BX571966","CAH37692.1","BPSS0246","BPSS0246","DNA-binding transcription factor activity [GO:0003700]","GO:0003700","bps:BPSS0246","COG0583",NA
"2907","Q63PB0_BURPS","Q63PB0","Burkholderia pseudomallei (strain K96243)","272560","Q63PB0","BX571966","CAH37478.1","BPSS0035","BPSS0035",NA,NA,"bps:BPSS0035","COG3386",NA
"2908","Q63TE1_BURPS","Q63TE1","Burkholderia pseudomallei (strain K96243)","272560","Q63TE1","BX571965","CAH36027.1","BPSL2028","BPSL2028","outer membrane-bounded periplasmic space [GO:0030288]; cell wall organization [GO:0071555]","GO:0030288; GO:0071555","bps:BPSL2028","COG3121",NA
"2909","Q63SU1_BURPS","Q63SU1","Burkholderia pseudomallei (strain K96243)","272560","Q63SU1","BX571965","CAH36232.1","BPSL2230","BPSL2230",NA,NA,"bps:BPSL2230","COG4529",NA
"2910","Q63KE9_BURPS","Q63KE9","Burkholderia pseudomallei (strain K96243)","272560","Q63KE9","BX571966","CAH38886.1","BPSS1411","BPSS1411",NA,NA,"bps:BPSS1411","COG3209",NA
"2911","Q63I53_BURPS","Q63I53","Burkholderia pseudomallei (strain K96243)","272560","Q63I53","BX571966","CAH39702.1","BPSS2217","BPSS2217",NA,NA,"bps:BPSS2217","ENOG5032YUB",NA
"2912","Q63NZ9_BURPS","Q63NZ9","Burkholderia pseudomallei (strain K96243)","272560","Q63NZ9","BX571966","CAH37594.1","BPSS0149","BPSS0149","DNA-binding transcription factor activity [GO:0003700]","GO:0003700","bps:BPSS0149","COG0583",NA
"2913","Q63ID9_BURPS","Q63ID9","Burkholderia pseudomallei (strain K96243)","272560","Q63ID9","BX571966","CAH39615.1","BPSS2132","BPSS2132","ATP binding [GO:0005524]; sequence-specific DNA binding [GO:0043565]; regulation of transcription, DNA-templated [GO:0006355]","GO:0005524; GO:0006355; GO:0043565","bps:BPSS2132","COG3829",NA
"2914","Q63KI6_BURPS","Q63KI6","Burkholderia pseudomallei (strain K96243)","272560","Q63KI6","BX571966","CAH38847.1","BPSS1375","BPSS1375","integral component of membrane [GO:0016021]; transmembrane transport [GO:0055085]","GO:0016021; GO:0055085","bps:BPSS1375","COG5478",NA
"2915","Q63RT3_BURPS","Q63RT3","Burkholderia pseudomallei (strain K96243)","272560","Q63RT3","BX571965","CAH36596.1","BPSL2588","BPSL2588",NA,NA,"bps:BPSL2588","COG2944",NA
"2916","Q63R96_BURPS","Q63R96","Burkholderia pseudomallei (strain K96243)","272560","Q63R96","BX571965","CAH36786.1","BPSL2777","BPSL2777","integral component of membrane [GO:0016021]","GO:0016021","bps:BPSL2777","COG2244",NA
"2917","Q63YY0_BURPS","Q63YY0","Burkholderia pseudomallei (strain K96243)","272560","Q63YY0","BX571965","CAH34043.1","BPSL0060","BPSL0060","DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]","GO:0003700; GO:0043565","bps:BPSL0060","COG4977",NA
"2918","Q63SU8_BURPS","Q63SU8","Burkholderia pseudomallei (strain K96243)","272560","Q63SU8","BX571965","CAH36225.1","BPSL2223","BPSL2223",NA,NA,"bps:BPSL2223","COG3959",NA
"2919","Q63J05_BURPS","Q63J05","Burkholderia pseudomallei (strain K96243)","272560","Q63J05","BX571966","CAH39389.1","BPSS1911","BPSS1911","exo-alpha-sialidase activity [GO:0004308]","GO:0004308","bps:BPSS1911","COG4409",NA
"2920","Q63PJ9_BURPS","Q63PJ9","Burkholderia pseudomallei (strain K96243)","272560","Q63PJ9","BX571965","CAH37388.1","BPSL3375","BPSL3375",NA,NA,"bps:BPSL3375",NA,NA
"2921","Q63SI5_BURPS","Q63SI5","Burkholderia pseudomallei (strain K96243)","272560","Q63SI5","BX571965","CAH36338.1","BPSL2335","BPSL2335","pyridoxal phosphate binding [GO:0030170]; transaminase activity [GO:0008483]","GO:0008483; GO:0030170","bps:BPSL2335","COG0161",NA
"2922","Q63IM6_BURPS","Q63IM6","Burkholderia pseudomallei (strain K96243)","272560","Q63IM6","BX571966","CAH39521.1","BPSS2043","BPSS2043",NA,NA,"bps:BPSS2043","COG2050",NA
"2923","Q63LG3_BURPS","Q63LG3","Burkholderia pseudomallei (strain K96243)","272560","Q63LG3","BX571966","CAH38513.1","BPSS1048c","BPSS1048c",NA,NA,"bps:BPSS1048c","ENOG5030XH1",NA
"2924","Q63XS8_BURPS","Q63XS8","Burkholderia pseudomallei (strain K96243)","272560","Q63XS8","BX571965","CAH34450.1","BPSL0461","BPSL0461","integral component of membrane [GO:0016021]; oxidoreductase activity, acting on NAD(P)H, heme protein as acceptor [GO:0016653]; heme A biosynthetic process [GO:0006784]","GO:0006784; GO:0016021; GO:0016653","bps:BPSL0461","COG1612",NA
"2925","Q63US1_BURPS","Q63US1","Burkholderia pseudomallei (strain K96243)","272560","Q63US1","BX571965","CAH35526.1","BPSL1525","BPSL1525","glycosyltransferase activity [GO:0016757]; nucleoside metabolic process [GO:0009116]","GO:0009116; GO:0016757","bps:BPSL1525","COG2236",NA
"2926","Q63TF4_BURPS","Q63TF4","Burkholderia pseudomallei (strain K96243)","272560","Q63TF4","BX571965","CAH36013.1","BPSL2014","BPSL2014",NA,NA,"bps:BPSL2014","COG4520",NA
"2927","Q63XW3_BURPS","Q63XW3","Burkholderia pseudomallei (strain K96243)","272560","Q63XW3","BX571965","CAH34415.1","dctD","dctD BPSL0427","ATP binding [GO:0005524]; sequence-specific DNA binding [GO:0043565]; phosphorelay signal transduction system [GO:0000160]; regulation of transcription, DNA-templated [GO:0006355]","GO:0000160; GO:0005524; GO:0006355; GO:0043565","bps:BPSL0427","COG2204",NA
"2928","Q63JS6_BURPS","Q63JS6","Burkholderia pseudomallei (strain K96243)","272560","Q63JS6","BX571966","CAH39113.1","BPSS1638","BPSS1638",NA,NA,"bps:BPSS1638","COG2030",NA
"2929","Q63TB7_BURPS","Q63TB7","Burkholderia pseudomallei (strain K96243)","272560","Q63TB7","BX571965","CAH36051.1","BPSL2050","BPSL2050",NA,NA,"bps:BPSL2050","COG4253",NA
"2930","Q63TB7_BURPS","Q63TB7","Burkholderia pseudomallei (strain K96243)","272560","Q63TB7","BX571965","CAH36051.1","BPSL2050","BPSL2050",NA,NA,"bps:BPSL2050","COG3501",NA
"2931","Q63T36_BURPS","Q63T36","Burkholderia pseudomallei (strain K96243)","272560","Q63T36","BX571965","CAH36137.1","BPSL2135","BPSL2135",NA,NA,"bps:BPSL2135","COG2914",NA
"2932","Q63PN5_BURPS","Q63PN5","Burkholderia pseudomallei (strain K96243)","272560","Q63PN5","BX571965","CAH37351.1","BPSL3338","BPSL3338","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; transmembrane signaling receptor activity [GO:0004888]; chemotaxis [GO:0006935]; signal transduction [GO:0007165]","GO:0004888; GO:0005886; GO:0006935; GO:0007165; GO:0016021","bps:BPSL3338","COG0840",NA
